ThreadID,Thread Title,URL,Date,Number of Messages
TH01186,Alcohol metabolism trivia,https://groups.google.com./g/net.med/c/w5r_NDHCLJ4,1/14/86,1
TH01185,Mitral Valve Prolapse,https://groups.google.com./g/net.med/c/JiNUIdR5DXY,1/14/86,1
TH01184,weightloss,https://groups.google.com./g/net.med/c/EqqHhqOm-mA,1/14/86,1
TH01183,Bionic Update - Finally,https://groups.google.com./g/net.med/c/1Vr-_d18dms,1/11/86,1
TH01182,Answer to Medical Puzzle #4,https://groups.google.com./g/net.med/c/3FCaUoFpyfM,1/10/86,1
TH01181,unusual disorder,https://groups.google.com./g/net.med/c/O0ilEKEcMZE,1/10/86,1
TH01180,VDT's and eyes.,https://groups.google.com./g/net.med/c/x9s7K1T2wSw,1/10/86,15
TH01179,Spontaneous Combustion of people,https://groups.google.com./g/net.med/c/M_4ku2Ovd84,1/10/86,2
TH01178,Paid Blood Donations,https://groups.google.com./g/net.med/c/jVVgAh8I_aQ,1/10/86,1
TH01177,Orphaned response CONTACT LENSES,https://groups.google.com./g/net.med/c/0O7eBP5X79M,1/9/86,1
TH01176,Hypoglycemia,https://groups.google.com./g/net.med/c/jeKxtxvoG-M,1/9/86,1
TH01175,Contact lenses,https://groups.google.com./g/net.med/c/Z3epsVpQgCo,1/9/86,3
TH01174,Mitral valve info request,https://groups.google.com./g/net.med/c/14QZWR4RXrc,1/9/86,3
TH01173,Linda's still around!(8-),https://groups.google.com./g/net.med/c/zYOJsWkqXBo,1/9/86,1
TH01172,Athlete's foot conquered without drugs!,https://groups.google.com./g/net.med/c/WTgq1SbcLhg,1/9/86,1
TH01171,Medical Puzzle #5,https://groups.google.com./g/net.med/c/cALVmHKkl1I,1/8/86,1
TH01170,Bionic Lady,https://groups.google.com./g/net.med/c/kWU5RLL-EIU,1/8/86,2
TH01169,A No-smoking Airline,https://groups.google.com./g/net.med/c/AhPzQD-B_Q8,1/8/86,1
TH01168,Flyback frequencies,https://groups.google.com./g/net.med/c/kbe2kwHoEV4,1/8/86,1
TH01167,Psychology Pointer,https://groups.google.com./g/net.med/c/a1h8DR82_Ok,1/7/86,7
TH01166,Osteoporosis Information Wanted,https://groups.google.com./g/net.med/c/KasfCKjYWqE,1/7/86,1
TH01165,Need help selecting Apollo vs. Sun and a Relational DBMS for hospitals,https://groups.google.com./g/net.med/c/ccEDCtD39Yc,1/6/86,9
TH01164,On meeting someone with AIDS,https://groups.google.com./g/net.med/c/mjsT7OncThg,1/3/86,1
TH01163,vision therapy,https://groups.google.com./g/net.med/c/LDXmYylwowk,12/31/85,1
TH01162,Weight Loss,https://groups.google.com./g/net.med/c/c4hFR3VsGC0,12/30/85,1
TH01161,Astigmatism,https://groups.google.com./g/net.med/c/wP_JBcSWI2E,12/30/85,2
TH01160,circumcisions not paid for by major health insurance,https://groups.google.com./g/net.med/c/YjgJKusDvBI,12/30/85,1
TH01159,leaving BBN...,https://groups.google.com./g/net.med/c/S6qlRdlge3M,12/27/85,1
TH01158,Curing a cold before it starts,https://groups.google.com./g/net.med/c/nU8XeacxzS4,12/24/85,2
TH01157,AIDS Research - Antiviral Drugs (Query)?,https://groups.google.com./g/net.med/c/zTIyZZtv2fA,12/23/85,7
TH01156,Some notes on Medical Puzzle answers,https://groups.google.com./g/net.med/c/5DorabNyI5Y,12/23/85,1
TH01155,Answer to Medical Puzzle #3,https://groups.google.com./g/net.med/c/EgqAoEIhCIk,12/22/85,1
TH01154,question concerning phenol in cosmetics/medicines,https://groups.google.com./g/net.med/c/qjBwXq4HZ1c,12/21/85,2
TH01153,AMA anti-smoking drive,https://groups.google.com./g/net.med/c/FF-eWFREY-M,12/19/85,14
TH01152,Craniosynostosis,https://groups.google.com./g/net.med/c/9vt51JjPPhQ,12/19/85,1
TH01151,'Irritated Eyes' Question,https://groups.google.com./g/net.med/c/juwXNhbU_z8,12/17/85,7
TH01150,sterilizing food with radiation,https://groups.google.com./g/net.med/c/UUOVJz5AqAs,12/17/85,1
TH01149,Coke isn't it (for contraception),https://groups.google.com./g/net.med/c/KMOzO7mmKA4,12/16/85,16
TH01148,Kaopectate retraction,https://groups.google.com./g/net.med/c/uVuLhxYErQs,12/14/85,2
TH01147,Medical Puzzle #3,https://groups.google.com./g/net.med/c/qIejgEKolfQ,12/13/85,1
TH01146,Medical Puzzle #2 (Answer),https://groups.google.com./g/net.med/c/ZgWw6muwR0A,12/13/85,1
TH01145,answer to case study,https://groups.google.com./g/net.med/c/fru30FsW4YY,12/13/85,2
TH01144,case study - might have already hit the net.,https://groups.google.com./g/net.med/c/ZVTqIZCcpbQ,12/13/85,1
TH01143,Tea,https://groups.google.com./g/net.med/c/-W2xi4TpfMM,12/13/85,13
TH01142,Another Medical Puzzler,https://groups.google.com./g/net.med/c/XAYZKBHJq78,12/12/85,3
TH01141,Medical Case History - Answers,https://groups.google.com./g/net.med/c/K5nG26dwNGs,12/12/85,2
TH01140,Vitamin C side effects,https://groups.google.com./g/net.med/c/CyMrRQxk2M4,12/12/85,1
TH01139,vitamin C,https://groups.google.com./g/net.med/c/PgzPP1FT76A,12/12/85,1
TH01138,Medical Case History,https://groups.google.com./g/net.med/c/p-pZ4PEvEsk,12/12/85,2
TH01137,request for machine readable text on Fortran 77 for blind user.,https://groups.google.com./g/net.med/c/PmSyePkD1_A,12/12/85,1
TH01136,Cataracts,https://groups.google.com./g/net.med/c/9YRoMqCituA,12/11/85,1
TH01135,"what kind of astigmatism do I have, lenticular or corneal?",https://groups.google.com./g/net.med/c/rIR6vytaJU8,12/11/85,1
TH01134,Orphaned Response,https://groups.google.com./g/net.med/c/erJgWUbz9JA,12/11/85,1
TH01133,Reposting PMS / Thyroid,https://groups.google.com./g/net.med/c/qOEF3cwHLfw,12/10/85,3
TH01132,contact lens and astigmatism,https://groups.google.com./g/net.med/c/yuFNHKDeWoE,12/9/85,1
TH01131,Further musings on Kaopectate,https://groups.google.com./g/net.med/c/vgbvjXn7d2g,12/9/85,3
TH01130,Biographical Sketch,https://groups.google.com./g/net.med/c/VgSDNdkjGUQ,12/9/85,1
TH01129,Annual Vitamin C testimonial,https://groups.google.com./g/net.med/c/3UEv5bkA5XU,12/8/85,1
TH01128,sterilizing food with radiation,https://groups.google.com./g/net.med/c/aP0dFT1eeMM,12/6/85,11
TH01127,Swelling - Ice or warmth?,https://groups.google.com./g/net.med/c/oQJatXOo4W0,12/6/85,1
TH01126,Seeking to Adopt an Infant,https://groups.google.com./g/net.med/c/EXuwQTnxncI,12/6/85,3
TH01125,Smoking and Insurance,https://groups.google.com./g/net.med/c/LbZfwVsR_KA,12/6/85,3
TH01124,CROUP,https://groups.google.com./g/net.med/c/nkQT7ABfBk4,12/5/85,2
TH01123,Croup,https://groups.google.com./g/net.med/c/sw6PrDm9nos,12/5/85,2
TH01122,astigmatism correction with soft contact lenses,https://groups.google.com./g/net.med/c/LJLTXPOO5Vg,12/4/85,1
TH01121,HELP! Need to show VDTs not dangerous to pregnant women,https://groups.google.com./g/net.med/c/h0ikPxMNYvI,12/4/85,6
TH01120,vitamin C,https://groups.google.com./g/net.med/c/Z5WJL8RQzTE,12/4/85,3
TH01119,Hard lens advise request,https://groups.google.com./g/net.med/c/a7Ttu1d0E14,12/4/85,11
TH01118,Lung Cancer drops in Men (first time),https://groups.google.com./g/net.med/c/Ng3lVuPEj1U,12/4/85,1
TH01117,prevention of aids,https://groups.google.com./g/net.med/c/06JJZSw6Oz8,12/4/85,1
TH01116,"Alas, Poor Liver",https://groups.google.com./g/net.med/c/3DhCaD9KMig,12/3/85,1
TH01115,Answer to AIDS questions,https://groups.google.com./g/net.med/c/5cgl9ZU_E2g,12/3/85,6
TH01114,Question: stiff fingers in the morning,https://groups.google.com./g/net.med/c/_BasEQ6juV4,12/3/85,1
TH01113,What are some of these new pills?,https://groups.google.com./g/net.med/c/twEfwOEZPfQ,12/3/85,3
TH01112,"Vitamin C helps, but... (caveats)",https://groups.google.com./g/net.med/c/WAHclp1zEVc,12/3/85,3
TH01111,Viricide tissues,https://groups.google.com./g/net.med/c/lZDQUbSYJAo,12/2/85,1
TH01110,Interesting observation,https://groups.google.com./g/net.med/c/-ONFr7AF1aw,12/2/85,1
TH01109,International Academy of Preventative Medicine,https://groups.google.com./g/net.med/c/6IsXm__QGxo,12/2/85,1
TH01108,How much Vitamin C?,https://groups.google.com./g/net.med/c/ZepAl01QKBw,12/1/85,3
TH01107,The tooth -- the truth.,https://groups.google.com./g/net.med/c/S_JpOeNXcpE,11/26/85,5
TH01106,a stupid question about lupus and AIDS,https://groups.google.com./g/net.med/c/oU7RSM2COlE,11/25/85,1
TH01105,not on my shift,https://groups.google.com./g/net.med/c/HZcj85Fm3_o,11/25/85,1
TH01104,Not On My Shift! (POMM6),https://groups.google.com./g/net.med/c/IWXSt37ugBA,11/25/85,2
TH01103,Saving Lives,https://groups.google.com./g/net.med/c/De20yQjf2eQ,11/25/85,9
TH01102,wisdom teeth,https://groups.google.com./g/net.med/c/dk0csPfIWHY,11/25/85,2
TH01101,Possible Good News about AIDS?,https://groups.google.com./g/net.med/c/PKhA-E7TCOo,11/23/85,1
TH01100,Mercury and Amalgam fillings,https://groups.google.com./g/net.med/c/Uw10Jivutiw,11/22/85,1
TH01099,Wisdom teeth,https://groups.google.com./g/net.med/c/5WNLnjJt3ro,11/22/85,1
TH01098,wisdom teeth extraction? help!,https://groups.google.com./g/net.med/c/zC0TBlgVTwg,11/22/85,4
TH01097,Query on treatment of Hypernephroma and other visceral carcinoma.,https://groups.google.com./g/net.med/c/VWtLgvXT3h0,11/22/85,3
TH01096,"Punch Line - the mystery ""tumor"" revealed.",https://groups.google.com./g/net.med/c/47dv2iljMHQ,11/21/85,1
TH01095,Does nagging help people stop smoking?,https://groups.google.com./g/net.med/c/yQyev4Ztow0,11/20/85,1
TH01094,Classic Case,https://groups.google.com./g/net.med/c/ykpZRLzRESE,11/20/85,6
TH01093,The Great American Smokeout,https://groups.google.com./g/net.med/c/0Ax7gc2Nzaw,11/20/85,1
TH01092,Need Advice on Limited-Carbohydrate Diet,https://groups.google.com./g/net.med/c/MQI9vRWadMI,11/20/85,4
TH01091,A Pro-Smoking Article.,https://groups.google.com./g/net.med/c/C05Rvwa0VVU,11/20/85,7
TH01090,Wanted: Good Doctor,https://groups.google.com./g/net.med/c/4VlSmfENg9s,11/20/85,1
TH01089,A Tale of Two Diseases.,https://groups.google.com./g/net.med/c/7r0uDYUi4Y4,11/20/85,8
TH01088,Question about Thyroid test.,https://groups.google.com./g/net.med/c/b2BEYetzAXc,11/19/85,1
TH01087,Oh my God !!!!!!,https://groups.google.com./g/net.med/c/D7nWG0FdL_8,11/19/85,2
TH01086,deviated septum surgery--will it really relieve sinus headaches??,https://groups.google.com./g/net.med/c/6f8uuBw4-68,11/18/85,13
TH01085,"Dentists, Fillings, Mercury, and reputable MD's.",https://groups.google.com./g/net.med/c/yXheLEtyy5Y,11/18/85,1
TH01084,Smoking articles,https://groups.google.com./g/net.med/c/PGCJY78wnrE,11/18/85,1
TH01083,Questions about human muscles,https://groups.google.com./g/net.med/c/ei_dghUpF-E,11/17/85,4
TH01082,Thiazide diuretics & blood lipid level,https://groups.google.com./g/net.med/c/Y30fRkw-QUc,11/17/85,5
TH01081,Science and Semantics,https://groups.google.com./g/net.med/c/9LMcoZKBMJA,11/17/85,1
TH01080,quit smoking postings,https://groups.google.com./g/net.med/c/fPmsWy2eLeY,11/17/85,3
TH01079,AIDS in Africa: a newspaper editorial,https://groups.google.com./g/net.med/c/GSscEgGnBcA,11/16/85,2
TH01078,A query regarding IR Laser treatment of Shin-splints,https://groups.google.com./g/net.med/c/bPGBqMqBrko,11/16/85,1
TH01077,More Mercurials,https://groups.google.com./g/net.med/c/nJ5fb7J_p70,11/15/85,1
TH01076,Health Effects of Video Terminal Modes,https://groups.google.com./g/net.med/c/L2ZIesgaME4,11/15/85,1
TH01075,Cancer,https://groups.google.com./g/net.med/c/_gSBIqtkqv0,11/15/85,1
TH01074,Shift in ADIS risk groups?,https://groups.google.com./g/net.med/c/MwwcrTFpHls,11/14/85,1
TH01073,Question on Carbohydrate Requirements,https://groups.google.com./g/net.med/c/PUwSjXQehsU,11/13/85,1
TH01072,"Cure My Cold, Please",https://groups.google.com./g/net.med/c/ztYdQQWHr7I,11/12/85,5
TH01071,Scary thought about AIDS,https://groups.google.com./g/net.med/c/RjaQzfsldbQ,11/12/85,5
TH01070,What is Herbalife? *URGENT*,https://groups.google.com./g/net.med/c/1QCcG43U1Tk,11/12/85,1
TH01069,Balding and Minoxidil,https://groups.google.com./g/net.med/c/Sgq-spP4Lh8,11/11/85,1
TH01068,smoking ad,https://groups.google.com./g/net.med/c/xYfy_08bF4w,11/11/85,1
TH01067,Radial Keratotomy -- WARNING!! --,https://groups.google.com./g/net.med/c/URkqJeQwoqs,11/11/85,3
TH01066,What is Lupus?,https://groups.google.com./g/net.med/c/cG3sXoNaQ-o,11/11/85,4
TH01065,Three questions for Dr. Stoll,https://groups.google.com./g/net.med/c/BAfg-rbZw2A,11/10/85,1
TH01064,Autoimmune diseases,https://groups.google.com./g/net.med/c/aSR44XOupoo,11/10/85,3
TH01063,RP,https://groups.google.com./g/net.med/c/Ndvoi8JErD8,11/9/85,1
TH01062,hyperthyriodism,https://groups.google.com./g/net.med/c/n-TI0e5a5TM,11/9/85,1
TH01061,What's in a Name?,https://groups.google.com./g/net.med/c/aLdJD37UdAg,11/9/85,1
TH01060,FDA and WSJ,https://groups.google.com./g/net.med/c/wcS3tSUBy8g,11/8/85,1
TH01059,Oh my God!!...,https://groups.google.com./g/net.med/c/xV3HFF93mkc,11/7/85,1
TH01058,Uneven hearing,https://groups.google.com./g/net.med/c/InWyj5Wkzqw,11/7/85,4
TH01057,What is Herbalife? *URGENT*,https://groups.google.com./g/net.med/c/gU4qKw6htAQ,11/6/85,4
TH01056,Is soft water harmful to drink?,https://groups.google.com./g/net.med/c/pxkBgvIy3OM,11/5/85,2
TH01055,how to increase blood pressure,https://groups.google.com./g/net.med/c/MPEJXF9UnzQ,11/5/85,1
TH01054,Cancer/3l year old son - Response from Maurice,https://groups.google.com./g/net.med/c/80z8PA4FyLs,11/5/85,1
TH01053,"Cure My Cold, Please",https://groups.google.com./g/net.med/c/Ivpz2UlCuk4,11/4/85,12
TH01052,The Pill Exonerated (for Breast Cancer),https://groups.google.com./g/net.med/c/PIghOhMfA10,11/3/85,1
TH01051,Genital Herpes and (NOT) Cancer,https://groups.google.com./g/net.med/c/qi1-OKMCgoo,11/3/85,1
TH01050,Electrosleep,https://groups.google.com./g/net.med/c/wCB-o9WHuc4,11/3/85,2
TH01049,Dietary Fiber,https://groups.google.com./g/net.med/c/mzky5nd83WI,11/1/85,5
TH01048,Diving Medicine,https://groups.google.com./g/net.med/c/9UmkejJ-7WQ,11/1/85,1
TH01047,Cancer - 3l year old Son,https://groups.google.com./g/net.med/c/kcWJ5gE4w1I,10/31/85,2
TH01046,Three questions for Dr. Stoll,https://groups.google.com./g/net.med/c/OIC1w8axAqE,10/31/85,1
TH01045,"Need info on ""Gold Key"" Weight loss plan",https://groups.google.com./g/net.med/c/trbHVeUj5q8,10/31/85,12
TH01044,Holistic vs. Conventional,https://groups.google.com./g/net.med/c/3B394tvTc3I,10/31/85,2
TH01043,Excessive sleep,https://groups.google.com./g/net.med/c/CxozvEsr9HY,10/31/85,1
TH01042,Risks factors relating to heart attack.,https://groups.google.com./g/net.med/c/0vdJy4F_D-8,10/29/85,7
TH01041,Meningitis Vaccine,https://groups.google.com./g/net.med/c/gwrPfTyK0pw,10/29/85,5
TH01040,Sinus and other headaches,https://groups.google.com./g/net.med/c/Eb-ii_Ap2QY,10/29/85,3
TH01039,Vitamin C megadose caveat,https://groups.google.com./g/net.med/c/ss0DEMol_H8,10/28/85,4
TH01038,Growth Hormones,https://groups.google.com./g/net.med/c/DMrGfBzAnJo,10/27/85,2
TH01037,Uneven Hearing,https://groups.google.com./g/net.med/c/Aa9ObvTKWAs,10/27/85,1
TH01036,Allergies and Cancer,https://groups.google.com./g/net.med/c/K0stRpNaPtM,10/26/85,2
TH01035,Meningitis Vaccing,https://groups.google.com./g/net.med/c/XfewPYcD3gg,10/26/85,1
TH01034,Layman's Terms,https://groups.google.com./g/net.med/c/ozsf0Gz_ZOs,10/25/85,1
TH01033,legal definition of practice of medicine,https://groups.google.com./g/net.med/c/FYtfw9w2ypM,10/24/85,17
TH01032,carbonated beverages and urinary pH,https://groups.google.com./g/net.med/c/FWiDtC3fXv8,10/24/85,3
TH01031,Low Platelets,https://groups.google.com./g/net.med/c/4QDKt_Hcv-Y,10/23/85,2
TH01030,AIDS transmission (not easy to come by),https://groups.google.com./g/net.med/c/RBVQ99n7o6I,10/22/85,2
TH01029,Radial Keratotomy,https://groups.google.com./g/net.med/c/sdGTtyTNcOo,10/21/85,2
TH01028,AIDS: beyond high-risk groups,https://groups.google.com./g/net.med/c/0giK_GQ_-XY,10/21/85,19
TH01027,Hatha Yoga: a summary,https://groups.google.com./g/net.med/c/VBZIPRx33Kw,10/21/85,1
TH01026,Breech Baby question,https://groups.google.com./g/net.med/c/s5gnIOsoln4,10/21/85,2
TH01025,Aids screening,https://groups.google.com./g/net.med/c/DYfYNNI61YM,10/21/85,1
TH01024,Medical Licenses,https://groups.google.com./g/net.med/c/X7rLMY0sPQo,10/20/85,2
TH01023,Info needed -dietitians & holistic health centers,https://groups.google.com./g/net.med/c/J7zWByq-54U,10/19/85,3
TH01022,In Support of Hazards of Amalgams (the question of references),https://groups.google.com./g/net.med/c/h9qDftUr_3g,10/19/85,25
TH01021,YOU are responsible!,https://groups.google.com./g/net.med/c/rRkC-hKAG58,10/19/85,3
TH01020,CoEnzyme Q-10,https://groups.google.com./g/net.med/c/k1zrcVItE-U,10/18/85,1
TH01019,Nose Jobs -- info wanted,https://groups.google.com./g/net.med/c/tujh_GsxNww,10/17/85,3
TH01018,Mexican Folk Remedies,https://groups.google.com./g/net.med/c/9sybRT_qu9Y,10/17/85,1
TH01017,AIDS: Casual contact exonerated,https://groups.google.com./g/net.med/c/a0hVZmyMBiA,10/16/85,1
TH01016,Being sensible about AIDS transmission,https://groups.google.com./g/net.med/c/Yx6HXihhKPM,10/16/85,3
TH01015,Update on AIDS and Health Care Workers.,https://groups.google.com./g/net.med/c/Z4GcqGYKPfY,10/16/85,2
TH01014,Looking for...,https://groups.google.com./g/net.med/c/e0t4vEQbIGY,10/15/85,1
TH01013,Questions on Thyroid that's doing too well,https://groups.google.com./g/net.med/c/DN1TFZGqegY,10/13/85,1
TH01012,Colchicine as a treatment for MS?,https://groups.google.com./g/net.med/c/dFH1gqSfIwg,10/11/85,1
TH01011,"warts, a personal testimony",https://groups.google.com./g/net.med/c/7K1z5EloYpw,10/10/85,3
TH01010,Chlamydia Detection,https://groups.google.com./g/net.med/c/zs89CVJJxPg,10/10/85,1
TH01009,breech baby question,https://groups.google.com./g/net.med/c/xERbsDOc6BA,10/10/85,1
TH01008,Cigarette Warning,https://groups.google.com./g/net.med/c/-jnpx8XwPY0,10/10/85,1
TH01007,What about lepers?,https://groups.google.com./g/net.med/c/pd6s2lU1IlU,10/6/85,5
TH01006,depilatron vs electrolysis,https://groups.google.com./g/net.med/c/UBUWKTRzLnY,10/6/85,2
TH01005,Need Source for information about clinical hyperthermia,https://groups.google.com./g/net.med/c/Q6a6lvwxbj8,10/5/85,2
TH01004,"Cramps, Cataract, in Chinese Medicine & Acupuncture",https://groups.google.com./g/net.med/c/dNuyYwOFSeU,10/5/85,1
TH01003,Drug testing (long),https://groups.google.com./g/net.med/c/qedMpQ_bWdI,10/5/85,2
TH01002,Cataracts,https://groups.google.com./g/net.med/c/jtNUHZOaSo0,10/3/85,3
TH01001,"Politics of AIDS, of Foster Care",https://groups.google.com./g/net.med/c/NB_zOSZvP_E,10/3/85,16
TH01000,More on cancer and physician arrogance,https://groups.google.com./g/net.med/c/c28M0ND4uwg,10/3/85,1
TH00999,Electronic Home Testing Equipment?,https://groups.google.com./g/net.med/c/YFALM1PGD-8,10/3/85,1
TH00998,current references needed for anorexia nervosa,https://groups.google.com./g/net.med/c/79yIpp6FU8g,10/2/85,2
TH00997,"Smoking, Starting",https://groups.google.com./g/net.med/c/66LeDbrA3e0,10/2/85,7
TH00996,Sudden Intimacies,https://groups.google.com./g/net.med/c/2qn00TgPg2w,10/2/85,1
TH00995,A story I'll think you'll like...,https://groups.google.com./g/net.med/c/x8m8Wct0VAU,10/2/85,1
TH00994,Orphaned Response,https://groups.google.com./g/net.med/c/m_hEpG_XPvw,10/2/85,3
TH00993,Any cures for poison ivy out there?,https://groups.google.com./g/net.med/c/_Y0G1WYyjrc,10/1/85,12
TH00992,Chromium more important than previously thought,https://groups.google.com./g/net.med/c/IpFSwos1VeI,10/1/85,2
TH00991,hair loss,https://groups.google.com./g/net.med/c/Ktx8FkNDoHY,10/1/85,1
TH00990,placenta previa,https://groups.google.com./g/net.med/c/UeK9nYaJEOA,10/1/85,4
TH00989,Treatment for diabetes-related eye trouble,https://groups.google.com./g/net.med/c/RcmVQR3rBs8,10/1/85,1
TH00988,Snoring a sign of trouble,https://groups.google.com./g/net.med/c/Cctuwx3mcf4,10/1/85,1
TH00987,Less Sugar and Fat: More Malnutrition ?,https://groups.google.com./g/net.med/c/OZFHDYuc0F0,10/1/85,1
TH00986,Are our diets so bad?,https://groups.google.com./g/net.med/c/aZq55ki2a6A,10/1/85,1
TH00985,Patient Satisfaction and Dissatisfaction,https://groups.google.com./g/net.med/c/YqwTwYYxjY0,10/1/85,1
TH00984,Amalgam (silver) Dental Fillings are a Serious Health Hazard,https://groups.google.com./g/net.med/c/v_KJKMsG634,9/30/85,1
TH00983,Immunizations causing handicaps,https://groups.google.com./g/net.med/c/CQy4AYPyIFY,9/30/85,13
TH00982,Navels,https://groups.google.com./g/net.med/c/tn10OYZJkpk,9/30/85,4
TH00981,Waiting for postings on muscle cramps and tooth transplants,https://groups.google.com./g/net.med/c/pgpcZOm868Y,9/30/85,7
TH00980,Why are wholistic (sp?) health treatment advocates so cracked?,https://groups.google.com./g/net.med/c/avjyYPGfSaM,9/26/85,2
TH00979,"Smoking, Starting",https://groups.google.com./g/net.med/c/IlJnP3SA_B0,9/25/85,1
TH00978,"Dangerous, Nonproductive Assumptions of Some Critics On the Net",https://groups.google.com./g/net.med/c/ddvS8XvxLFo,9/25/85,2
TH00977,Changing Left-handedness to Right-handedness,https://groups.google.com./g/net.med/c/ABkTIOZoJws,9/25/85,53
TH00976,Amalgam (silver) Dental Fillings are a Serious Health Hazard,https://groups.google.com./g/net.med/c/js0b0aZ7ep4,9/24/85,1
TH00975,Results of sugar test,https://groups.google.com./g/net.med/c/aNBUTvCuvoU,9/24/85,5
TH00974,An open letter to Mike Schwarz: HOW TO FIND A GOOD HOLISTIC MD,https://groups.google.com./g/net.med/c/4tidfn4VIig,9/24/85,2
TH00973,DTP vaccine risks,https://groups.google.com./g/net.med/c/mj62LtEX0GA,9/23/85,1
TH00972,Cancer and physician arrogance,https://groups.google.com./g/net.med/c/cdHU_BCG8qY,9/23/85,1
TH00971,Poison Oak Remedy,https://groups.google.com./g/net.med/c/FoC8C1VtTcs,9/21/85,1
TH00970,Open letter to Peter Bauernfeind: Rx of Plantar Warts,https://groups.google.com./g/net.med/c/KGQGu5OlIu0,9/20/85,5
TH00969,Amalgam (silver) Dental Fillings are a Serious Health Hazard,https://groups.google.com./g/net.med/c/FHJGsIyB6o4,9/19/85,6
TH00968,Four Favorite Passtimes from CRC,https://groups.google.com./g/net.med/c/KRCqH9sPScE,9/19/85,1
TH00967,Help--I'm doing some research,https://groups.google.com./g/net.med/c/RvZdflwdqZQ,9/19/85,1
TH00966,Cancer & Drs.,https://groups.google.com./g/net.med/c/UhN40QBL-Hs,9/18/85,1
TH00965,Restless Leg Syndrome,https://groups.google.com./g/net.med/c/_t_qUPYEQmw,9/18/85,1
TH00964,Cramps,https://groups.google.com./g/net.med/c/zd2A0FSl3WE,9/17/85,4
TH00963,"Cnacer, and physician arrogance.",https://groups.google.com./g/net.med/c/xUkEtCM8NYE,9/17/85,1
TH00962,Muscle cramps & Pain control,https://groups.google.com./g/net.med/c/mArj-9yKO8c,9/16/85,1
TH00961,Resetting your biological clock,https://groups.google.com./g/net.med/c/_P2ShmdNHDE,9/16/85,2
TH00960,Power of Belief,https://groups.google.com./g/net.med/c/meOIkB8ltGo,9/15/85,1
TH00959,meningitis vaccine,https://groups.google.com./g/net.med/c/mFae0moP8W8,9/14/85,1
TH00958,Food can affect people's moods (also immune system).,https://groups.google.com./g/net.med/c/bjZKlOu-p5Y,9/13/85,2
TH00957,New address for International Acad. Prev. Medicine Monograph,https://groups.google.com./g/net.med/c/Sk7PJ_zFNHU,9/13/85,1
TH00956,Changing Left-handedness to Righ,https://groups.google.com./g/net.med/c/_AbLbAUpDEA,9/13/85,5
TH00955,Smoking attitudes,https://groups.google.com./g/net.med/c/ju2GnyEntv8,9/13/85,2
TH00954,Politics of AIDS - military testing,https://groups.google.com./g/net.med/c/Dto2-30mKU8,9/12/85,1
TH00953,Food can affect people's moods (also immune system).,https://groups.google.com./g/net.med/c/Zs5PwTQENyM,9/10/85,1
TH00952,"The Modern Concept of ""STRESS""",https://groups.google.com./g/net.med/c/jZbEdzXpvv0,9/10/85,2
TH00951,Smoking,https://groups.google.com./g/net.med/c/WMSy6OUd42I,9/10/85,2
TH00950,muscle cramps,https://groups.google.com./g/net.med/c/3LIKKq5piw0,9/10/85,3
TH00949,An apple a day may not keep the doctor away?,https://groups.google.com./g/net.med/c/2BNaeomRTek,9/9/85,1
TH00948,Portable Oxygen,https://groups.google.com./g/net.med/c/mCguOmYTq0g,9/9/85,2
TH00947,Chinese Medicine,https://groups.google.com./g/net.med/c/v0ukM78vJGM,9/8/85,2
TH00946,The Power of Belief.,https://groups.google.com./g/net.med/c/1PMz8NZ-E_s,9/7/85,1
TH00945,"Convenient, readable, inexpensive summary--modern nutritional data.",https://groups.google.com./g/net.med/c/7VJAoSNKubk,9/7/85,1
TH00944,Phagocytic Index and Sugar---some hard data,https://groups.google.com./g/net.med/c/SyMIpP4a9vg,9/7/85,1
TH00943,Group for Disabled,https://groups.google.com./g/net.med/c/mFXnp2R81Kc,9/6/85,1
TH00942,Personal Revelation about AIDS,https://groups.google.com./g/net.med/c/fjV21T5IOmg,9/6/85,1
TH00941,Scientific Study proposed,https://groups.google.com./g/net.med/c/6KGbrdEdKEE,9/5/85,6
TH00940,obesity a health risk?,https://groups.google.com./g/net.med/c/0Jw3fDhlgDw,9/5/85,1
TH00939,"Sugar - harmless, no - deadly, yes",https://groups.google.com./g/net.med/c/JiyTo-MO1RA,9/5/85,24
TH00938,IN DEFENSE OF ELECTROMAGNETIC SMOG--A challenge!,https://groups.google.com./g/net.med/c/rCIbInuJeAI,9/4/85,5
TH00937,Carlton Fredericks and Arthritis,https://groups.google.com./g/net.med/c/ib-dQNEDgY4,9/4/85,1
TH00936,Lasers and cell growth,https://groups.google.com./g/net.med/c/r1dWi9vKFsQ,9/4/85,1
TH00935,Reduce your cancer risk !,https://groups.google.com./g/net.med/c/S8d00qji1g4,9/4/85,2
TH00934,HELP! New news group about handicapped,https://groups.google.com./g/net.med/c/wXKknA_NcxI,9/4/85,4
TH00933,Question Re: HMOs,https://groups.google.com./g/net.med/c/eLKZ-UANyco,9/4/85,2
TH00932,athlete's foot,https://groups.google.com./g/net.med/c/7o3db646VAY,9/3/85,10
TH00931,Testable Hypothesis (re: Sugar),https://groups.google.com./g/net.med/c/XnMsD27jJjg,9/3/85,4
TH00930,Info wanted on Pancreas Cancer treatments and doctors,https://groups.google.com./g/net.med/c/YEs8_rZcvy8,9/3/85,1
